Customer_Age,Customer_Tenure,Order_Value,Items,Payment_Method,Shipping_Distance,Previous_Orders,Failed_Payments,Account_Age,Discount_Used,Express_Shipping,Device_Type,Is_Fraud
53,9,25424,5,3,1396,19,4,61,0,0,2,0
37,7,13103,7,3,2299,52,3,45,0,1,2,0
62,9,43446,8,1,2362,72,1,111,1,1,0,1
54,4,25206,7,2,1689,15,0,95,0,0,2,0
39,10,13079,8,2,2801,98,0,38,0,0,2,0
24,14,35077,4,2,1524,92,2,2,1,1,0,0
40,10,44928,1,2,164,29,4,55,0,1,1,1
58,4,7328,6,0,1465,19,4,96,1,1,2,0
57,6,9400,5,2,975,85,5,15,1,1,1,0
46,8,8781,4,1,2181,86,3,59,1,1,2,1
33,14,41064,2,0,2129,51,4,75,0,1,0,1
55,9,8367,1,3,2398,35,5,5,1,1,1,1
45,1,5472,9,1,1671,21,3,106,1,1,1,0
65,1,39018,2,1,134,0,4,93,1,1,2,1
55,13,11020,9,3,1076,20,2,84,0,0,1,0
48,8,48869,6,3,2542,47,5,20,1,1,2,1
31,11,16956,6,1,2250,82,0,82,1,1,1,1
50,7,27885,2,0,710,71,4,12,0,0,2,0
26,9,48015,6,3,2666,4,4,57,1,1,2,1
44,11,17321,3,2,2804,39,2,113,0,0,0,0
41,3,25278,7,1,1532,92,1,81,1,1,0,0
30,10,34054,4,1,1038,81,3,68,0,1,2,1
43,12,6561,9,3,1409,92,1,19,0,0,2,0
46,5,17965,5,3,1761,78,0,87,1,0,2,0
68,3,44332,3,2,2213,44,1,27,0,1,0,0
66,5,14152,1,2,561,30,0,114,1,0,0,0
60,10,30470,1,2,582,14,3,116,1,1,1,1
45,1,7432,4,2,2167,57,2,53,0,1,2,0
45,14,49483,4,1,2741,52,0,42,1,0,1,1
25,11,427,9,3,2383,44,3,110,1,0,0,1
40,4,22865,8,0,1586,66,5,116,1,0,2,0
46,6,5339,4,3,1717,41,2,45,1,1,1,0
22,2,10178,6,3,2685,96,1,78,1,1,1,1
59,13,7138,7,2,231,23,1,68,0,0,2,0
24,7,8148,8,2,2359,37,0,68,1,0,1,1
59,8,28771,4,1,1884,50,4,24,0,1,1,0
53,1,15054,1,2,3,23,5,87,1,0,0,0
58,13,35165,5,1,1912,76,4,36,1,1,0,1
44,4,45571,1,3,1936,90,5,75,0,1,1,1
63,11,2879,4,3,685,32,2,97,1,0,1,0
19,4,46574,7,3,81,18,1,102,1,1,2,0
42,13,13325,7,1,1956,24,3,5,0,0,0,0
26,5,40186,1,1,1299,69,5,27,0,1,2,1
44,14,32641,9,1,388,96,2,37,0,0,2,0
18,12,19820,2,2,827,88,0,27,1,1,0,0
40,12,13631,5,0,1369,86,5,95,0,0,1,0
27,4,5435,6,2,2267,48,0,76,1,0,1,1
59,9,9630,1,0,652,16,2,47,0,1,2,0
69,7,24891,2,2,2111,20,3,64,1,0,2,1
42,13,40370,7,3,2488,42,1,6,0,0,1,0
20,2,1749,6,1,2756,83,1,76,0,1,2,0
23,1,13572,6,2,1788,75,3,56,0,0,1,0
23,9,2962,6,1,1272,76,1,118,0,0,0,0
19,1,25285,7,2,1178,81,5,14,0,1,0,0
35,6,27234,9,3,2258,21,4,22,0,0,1,0
40,2,1017,9,1,1043,62,4,55,1,1,2,0
19,4,12544,2,3,2557,23,3,75,1,0,0,1
29,6,41221,2,0,2722,32,4,104,0,1,1,1
39,5,20621,5,1,2699,66,5,52,1,0,1,1
54,11,38317,7,2,2936,80,2,103,0,0,2,0
37,6,22166,3,1,1624,95,1,56,0,1,2,0
56,3,2911,3,0,2085,16,5,102,0,0,2,0
41,5,36289,4,0,2455,47,2,77,0,0,0,0
65,2,9390,3,2,2472,43,3,6,1,1,0,1
37,7,35589,3,3,683,24,5,20,0,1,0,1
18,3,27384,8,1,1796,71,5,54,0,1,1,0
18,1,24798,7,3,2386,98,4,2,0,0,1,0
34,14,43760,7,3,1295,59,2,75,1,0,1,0
18,8,19737,2,2,919,28,2,72,0,1,0,0
69,8,48124,9,1,2815,11,0,30,1,0,1,1
62,3,33656,6,0,652,99,2,91,1,1,1,0
47,13,16740,3,2,1604,8,4,54,0,1,0,0
58,7,4125,9,3,1604,89,1,4,1,1,1,0
64,9,31576,9,0,2996,85,1,71,0,0,0,0
20,8,6841,6,3,1641,52,1,47,0,0,1,0
63,3,3754,6,1,1486,60,4,88,0,0,2,0
28,13,46448,8,3,1082,30,1,96,0,1,0,0
41,2,40528,8,0,376,47,5,19,1,0,1,1
39,13,36119,6,1,2455,93,5,42,1,0,1,1
61,10,38136,7,2,1409,78,1,99,1,1,2,0
62,7,44649,4,3,2104,46,3,42,0,0,2,1
43,7,29943,1,1,2523,32,3,51,0,1,1,0
30,9,23660,4,1,1540,66,0,3,1,1,2,0
18,5,46357,8,2,1821,97,5,82,0,1,2,1
41,4,47999,8,2,17,63,0,37,1,0,2,0
27,8,40430,2,0,433,16,2,22,0,0,2,0
52,14,16087,7,1,237,43,2,33,1,1,1,0
41,4,20910,1,1,307,4,5,102,0,1,2,0
45,4,20411,2,0,1786,93,5,103,1,1,2,0
53,12,47259,8,3,433,61,2,98,0,0,0,0
33,14,35020,4,1,24,62,0,49,1,0,2,0
57,12,8838,3,1,2036,78,1,87,0,0,1,0
33,2,7988,2,3,1324,38,2,54,0,0,0,0
34,13,42964,6,2,1652,71,1,62,0,1,2,0
68,1,5574,4,2,1014,41,1,35,1,1,0,0
32,4,588,3,2,681,91,0,29,0,1,0,0
33,7,24244,3,0,1849,20,3,66,0,1,1,0
32,12,5722,3,3,1516,46,5,50,1,0,1,0
51,9,31930,8,2,952,73,3,14,1,1,2,1
28,9,36642,9,0,1312,27,4,48,0,0,0,1
18,12,39314,9,3,415,20,3,44,1,0,0,1
32,10,27748,5,2,753,27,2,114,1,1,0,0
43,1,32797,1,1,1424,85,0,72,0,0,1,0
68,5,25323,5,1,416,18,1,1,0,1,1,0
21,7,21965,1,2,876,62,0,28,0,0,1,0
60,13,8672,9,2,2858,51,5,3,0,1,1,0
22,7,40701,8,0,890,37,4,118,1,1,2,1
52,10,43126,7,1,1275,45,4,71,0,0,2,1
30,6,23601,2,3,677,23,4,98,1,1,0,0
27,11,26966,2,2,2448,91,1,48,1,0,2,1
28,10,12516,4,3,2901,44,4,32,1,1,0,1
35,4,25875,9,2,2189,76,5,9,0,0,0,0
51,3,29180,9,1,2426,8,4,119,1,1,1,1
56,12,4987,8,2,1362,8,4,99,0,0,1,0
58,13,19474,5,3,450,20,5,57,0,0,2,0
59,9,16705,7,1,2936,23,5,83,1,1,2,1
67,12,15784,9,2,850,94,1,46,0,0,2,0
40,13,24102,3,1,92,63,4,58,1,1,0,0
24,10,26115,4,0,2533,92,2,56,0,1,0,0
56,4,23072,2,3,421,39,0,15,0,0,1,0
20,8,717,9,2,2764,73,4,119,1,1,2,1
29,13,46504,7,2,2600,51,4,95,1,0,1,1
24,1,35438,6,2,2952,3,0,61,0,1,2,0
66,7,6409,5,3,2649,2,4,16,1,0,2,1
43,12,19239,7,0,1538,12,5,115,1,0,1,0
50,6,2890,3,3,1592,20,4,111,0,1,0,0
54,13,7926,5,2,1896,7,2,46,0,0,2,0
65,12,12234,2,3,185,72,5,101,1,0,1,0
32,1,19793,5,2,1457,0,3,71,0,1,2,0
19,4,4154,7,3,1495,13,1,35,0,0,0,0
58,12,16190,7,1,965,75,1,93,0,1,1,0
24,14,23908,9,3,1149,35,0,66,0,0,0,0
49,5,40549,3,2,1288,21,2,57,1,1,2,0
21,11,15669,8,2,852,35,1,112,1,0,0,0
37,8,32327,5,3,2239,44,0,34,1,1,2,1
67,4,6608,7,3,1874,15,0,99,1,1,2,0
53,3,16708,1,1,1751,10,0,31,0,1,2,0
49,2,23623,1,0,1245,66,1,12,0,0,1,0
45,4,10533,4,0,2247,97,3,65,0,0,0,0
30,11,32039,5,1,2392,24,0,47,0,0,0,0
18,10,45212,3,0,174,89,4,93,1,1,1,1
52,14,24620,6,0,217,66,3,65,0,0,1,0
65,13,11988,3,2,2022,83,3,1,1,1,0,1
47,4,31032,5,2,1603,30,4,79,1,0,2,1
53,13,19834,1,2,1397,64,1,67,0,0,0,0
42,10,3927,3,3,174,89,1,14,0,0,2,0
33,5,16357,7,3,2126,88,2,54,0,1,2,0
36,13,32294,3,0,2624,10,1,10,0,0,0,0
18,7,31418,5,3,2889,79,2,67,0,0,1,0
22,9,16893,7,2,2485,83,0,84,0,0,1,0
68,2,34784,2,3,2247,37,1,50,1,0,2,1
39,5,28114,3,0,2650,1,1,119,0,0,0,0
41,11,2959,4,2,1287,53,4,100,1,1,0,0
60,10,39940,5,0,634,92,0,91,1,0,1,0
62,9,31956,9,3,1700,6,5,113,1,1,0,1
69,12,48391,9,1,2676,48,5,116,1,1,1,1
54,14,34919,4,1,2573,39,2,36,1,1,2,1
53,13,20185,9,2,963,44,0,111,0,1,0,0
53,3,8314,4,0,1845,53,5,11,0,0,0,0
21,1,35836,2,1,2302,88,3,3,0,0,1,1
53,2,41804,1,1,598,60,4,88,1,1,2,1
69,14,701,7,2,2621,3,3,39,1,1,2,1
35,6,24418,4,2,1751,33,5,10,1,0,1,0
67,5,15551,8,0,893,88,2,90,0,1,2,0
33,1,46125,8,1,215,7,1,51,0,1,0,0
58,1,5374,8,0,884,31,1,32,0,1,0,0
35,11,18326,6,0,2650,17,1,52,0,0,1,0
39,4,43734,9,2,1632,39,2,72,0,0,2,0
19,12,31026,4,0,2616,74,3,47,0,1,2,1
38,4,45236,5,3,1244,55,2,13,0,0,0,0
53,6,19146,4,0,606,36,2,67,0,0,1,0
61,6,8774,5,1,552,54,3,53,0,0,1,0
56,10,19123,2,0,2385,35,5,53,0,0,0,0
64,14,22010,5,3,319,9,1,15,1,0,0,0
56,6,48330,8,3,2514,69,4,53,1,0,2,1
46,1,11603,9,1,729,79,2,85,1,1,1,0
43,10,48492,7,1,2948,88,2,42,0,1,0,0
38,9,47238,7,0,1178,62,3,29,0,0,1,1
34,11,5468,6,3,351,33,5,117,0,0,1,0
33,7,23627,2,3,1086,94,4,47,0,0,2,0
48,7,45435,9,0,1484,71,2,91,1,0,0,0
68,11,22587,5,1,950,16,0,30,0,1,2,0
26,7,36693,6,3,190,60,4,14,0,1,0,1
48,2,10491,1,0,1546,77,2,105,1,0,0,0
31,2,9974,5,1,1666,93,4,79,1,0,1,0
66,6,3708,6,0,1497,17,5,110,0,1,0,0
54,7,30551,2,1,687,60,0,111,0,1,1,0
19,3,39746,7,1,73,35,0,59,1,0,0,0
69,13,33886,4,3,1263,84,4,110,1,1,0,1
65,4,27646,5,2,2464,52,1,106,1,0,1,1
63,14,42478,3,3,2227,94,4,64,1,0,2,1
31,12,35368,5,0,1091,32,3,44,0,0,1,1
50,3,2767,4,1,1617,22,1,116,0,0,0,0
52,7,42446,6,3,77,63,5,14,0,0,2,1
56,7,5330,2,1,2296,37,0,25,1,1,0,1
64,4,25820,3,3,707,68,1,91,0,1,2,0
68,13,43123,1,0,988,78,0,111,0,1,2,0
37,7,37702,7,0,2116,29,0,44,1,1,0,1
19,5,1646,9,0,2898,15,0,61,0,1,0,0
68,1,15150,2,3,1592,53,3,2,1,1,2,0
58,10,47917,7,2,1806,58,3,115,1,0,2,1
36,4,30234,3,0,588,92,2,81,0,1,0,0
54,7,15740,5,3,843,91,5,79,0,0,0,0
35,13,20928,6,2,2829,5,3,91,0,0,1,0
33,2,14384,8,3,1566,4,5,119,1,1,0,0
21,2,3523,4,3,2930,88,0,74,1,1,1,1
29,1,28677,2,0,722,91,5,43,1,0,0,0
46,2,19170,3,2,1805,0,4,110,0,1,1,0
24,10,2432,8,3,324,13,5,9,1,0,0,0
31,14,6166,7,3,655,82,1,61,1,0,2,0
29,8,18140,6,3,145,30,4,67,1,0,1,0
52,11,38906,5,3,2822,50,0,24,0,0,0,0
22,8,8683,5,0,1697,78,4,65,1,1,1,0
34,8,38157,1,3,2358,18,1,38,1,0,1,1
59,1,22704,6,2,144,31,2,70,1,0,1,0
49,1,26664,9,1,942,56,2,5,0,0,1,0
27,12,33164,8,2,2712,30,5,68,0,0,0,1
60,10,22957,1,3,893,57,5,67,0,1,1,0
34,4,29041,6,3,2565,25,3,109,1,0,0,1
22,6,38062,3,2,195,47,4,30,0,0,1,1
62,8,38673,6,1,1661,40,3,100,0,0,2,1
59,13,45665,9,0,1612,24,3,87,0,0,0,1
26,2,25792,6,1,818,46,4,62,1,0,0,0
66,13,16979,8,1,2777,53,4,7,0,0,0,0
50,3,35863,6,1,1137,56,1,51,0,1,0,0
53,6,16577,6,2,1300,71,4,32,1,1,1,0
53,10,45780,7,1,2524,60,4,107,1,1,2,1
35,4,6493,4,0,1661,3,5,74,0,0,2,0
26,12,33588,8,3,1315,30,3,115,1,1,2,1
46,2,21559,4,2,434,95,2,115,1,1,2,0
67,7,39193,7,2,417,97,0,101,1,1,0,0
31,4,12654,1,1,1859,66,2,97,1,1,2,0
42,8,37967,9,3,711,40,4,26,0,1,2,1
32,8,12668,9,3,138,25,0,43,1,1,2,0
23,7,36894,7,3,1754,67,4,109,0,0,0,1
59,10,45115,8,2,2857,65,5,62,0,0,0,1
46,9,5157,2,0,2182,18,1,31,1,1,1,1
32,4,17590,7,3,1185,86,4,94,0,0,1,0
46,7,5405,1,2,2832,24,0,23,1,1,2,1
21,10,32840,3,1,2840,46,5,64,0,1,0,1
35,10,44782,6,3,1784,70,1,93,1,0,0,0
67,12,24218,5,1,734,7,5,72,1,1,1,0
66,1,6774,5,3,1852,2,0,55,0,1,2,0
61,4,42431,9,1,2425,86,1,16,1,0,0,1
56,2,25098,6,2,1354,32,3,9,1,0,1,0
33,9,15416,3,1,395,27,0,4,0,0,1,0
28,5,16317,2,2,1196,21,3,83,1,0,2,0
31,3,2105,9,1,2518,98,5,39,1,1,2,1
20,4,45609,4,1,2819,97,3,44,1,1,0,1
68,6,14702,5,1,2029,29,4,41,0,0,0,0
67,10,21745,9,3,1144,46,2,13,0,0,1,0
59,1,45471,5,0,2067,35,1,76,1,1,0,1
55,7,14087,7,0,808,58,0,73,1,1,2,0
62,8,13643,2,3,247,13,5,12,1,1,0,0
59,7,28044,2,1,1229,72,3,24,0,1,0,0
35,7,9244,4,1,342,85,5,48,0,0,0,0
37,9,43982,8,3,2393,91,4,77,1,1,2,1
65,13,38559,2,2,1940,13,0,99,0,0,0,0
42,4,39927,7,2,2972,78,5,32,0,1,0,1
55,14,30841,1,3,2435,55,4,38,0,0,2,1
30,7,4579,9,0,342,23,0,78,1,1,2,0
21,9,4298,6,2,108,97,4,66,0,0,0,0
31,5,9191,1,3,2725,48,4,54,0,0,0,0
50,2,47936,6,2,633,42,2,21,1,0,2,0
45,5,4305,5,3,998,2,3,31,1,0,1,0
69,4,3741,5,2,1426,22,1,64,1,0,1,0
54,8,3643,5,2,596,19,1,52,1,1,2,0
25,5,48292,4,3,1326,14,0,35,1,1,1,0
61,9,5691,7,0,1797,42,0,16,0,1,1,0
51,9,44701,9,0,1131,79,5,40,0,1,2,1
61,3,29441,4,2,585,70,5,90,0,1,1,0
22,13,29155,2,2,2525,32,2,38,1,1,2,1
22,10,6216,2,0,2385,54,0,57,0,1,1,0
48,6,861,2,3,2361,82,1,3,1,0,0,1
62,6,2507,7,1,1178,81,3,37,1,0,0,0
26,4,31694,4,2,1825,40,2,100,0,1,2,0
59,11,985,4,1,609,17,0,102,1,0,2,0
49,13,32295,1,2,1828,2,2,2,0,0,1,0
50,10,35511,4,0,1373,2,2,86,0,0,2,0
20,3,27919,6,3,2838,99,2,3,0,0,1,0
47,1,11225,2,2,1790,15,0,104,0,1,2,0
67,12,21594,4,1,2642,42,4,47,0,1,2,0
29,7,34336,7,0,2348,22,0,106,0,1,2,0
46,5,24685,9,2,2740,86,0,111,0,1,0,0
20,14,22145,2,3,728,14,5,90,0,0,0,0
43,10,22547,8,2,1558,72,0,27,0,1,1,0
47,7,46234,6,3,236,57,0,63,0,0,2,0
26,1,39883,8,3,965,39,0,38,1,1,2,0
43,8,26338,2,0,2945,37,2,44,1,0,0,1
19,3,39191,1,2,211,81,2,8,0,0,0,0
20,7,41803,7,3,286,5,0,23,1,0,0,0
63,12,35296,9,0,2471,45,5,6,0,0,1,1
21,3,11785,9,2,1743,5,3,25,0,1,2,0
42,14,12838,2,3,494,84,5,59,0,1,1,0
68,3,42176,4,0,1018,93,3,57,1,0,0,1
30,10,48747,1,2,2885,91,4,58,1,1,0,1
56,9,15872,7,3,2815,19,3,16,1,1,1,1
61,13,10733,2,0,1990,18,1,26,0,1,0,0
52,2,23592,4,0,2393,13,1,79,0,0,2,0
40,14,44061,2,2,523,64,3,116,1,0,2,1
26,4,48149,1,0,819,90,0,47,1,0,2,0
19,6,36955,7,2,2367,95,3,96,0,0,0,1
58,14,6328,6,2,1366,28,1,40,0,0,0,0
61,3,2931,2,3,1657,30,3,19,0,0,1,0
48,12,20145,4,2,2743,24,2,78,1,0,0,1
61,10,18232,3,0,590,70,4,117,1,0,0,0
64,14,11155,3,2,635,45,2,112,1,0,2,0
19,10,24418,3,3,1812,51,5,44,1,1,0,0
49,7,13895,4,0,208,15,2,99,1,0,0,0
35,7,40420,1,3,2234,10,4,26,0,1,2,1
30,5,19748,1,1,977,17,0,52,0,0,1,0
63,3,22258,7,3,2065,55,4,37,0,0,2,0
22,2,21847,5,1,1314,55,0,77,1,1,0,0
59,4,23334,3,1,254,56,1,47,1,0,0,0
61,14,47473,9,2,971,68,3,72,1,0,1,1
27,13,31660,5,0,611,65,1,14,1,0,1,0
60,4,11382,3,2,2494,73,1,26,1,0,2,1
42,11,33931,9,0,1480,89,1,47,0,0,2,0
51,8,23143,1,3,1171,87,3,94,1,1,1,0
54,8,46212,9,1,884,89,0,115,1,1,2,0
47,13,21029,5,1,1400,15,4,104,0,1,2,0
24,5,48766,6,1,506,88,0,106,1,1,0,0
23,13,35600,2,3,2376,5,0,13,1,1,1,1
20,6,1972,8,3,349,51,2,100,0,1,2,0
30,8,37588,3,2,2355,54,3,11,0,1,1,1
20,1,2069,1,2,199,75,0,2,1,1,1,0
43,5,25560,7,0,1148,72,0,30,0,1,0,0
41,4,12255,3,0,1181,48,1,115,0,0,1,0
23,4,11970,4,1,2655,71,5,24,0,0,1,0
60,11,49570,5,3,611,55,2,117,0,1,1,0
66,2,28492,1,3,921,94,4,82,1,1,1,0
59,10,3817,9,2,1903,40,5,23,0,1,1,0
29,1,1474,7,2,2283,95,2,117,0,1,0,0
66,14,21926,2,0,1726,70,1,70,0,0,1,0
53,6,8779,1,0,1318,95,1,110,0,0,0,0
19,7,49702,2,2,785,55,1,114,0,1,0,0
28,5,13527,3,2,2890,88,3,75,1,0,1,1
56,8,23664,3,3,959,96,5,7,1,0,0,0
51,9,34808,8,0,1198,62,1,47,0,0,2,0
43,11,35235,5,2,1427,27,0,97,0,0,0,0
35,11,44296,9,2,2429,74,3,10,0,1,1,1
38,2,24371,3,1,1842,30,1,85,1,0,2,0
53,11,16731,6,2,768,54,3,73,0,1,0,0
57,13,19987,4,2,2144,51,0,119,0,0,1,0
69,4,25359,8,3,2079,73,1,30,0,0,2,0
63,11,32496,1,2,2145,65,5,48,1,0,1,1
61,9,49730,4,0,1494,45,1,112,0,1,1,0
39,5,19244,7,1,705,3,0,25,0,0,1,0
47,3,12755,9,3,1769,21,1,89,1,1,2,0
67,6,40836,1,0,1070,44,0,113,1,0,2,0
60,3,49160,8,1,2284,27,1,24,0,1,2,0
47,14,20936,2,1,2385,9,1,12,1,1,1,1
25,5,47611,4,2,2722,65,2,71,0,1,2,0
51,3,1468,4,1,2333,48,3,34,0,1,0,0
64,6,35094,8,1,2182,94,4,3,0,0,0,1
26,12,44556,2,2,769,86,2,6,0,1,1,0
68,10,36480,7,3,2743,79,2,59,0,0,2,0
37,5,12299,3,2,2587,72,3,27,0,0,1,0
57,14,42902,9,3,260,50,2,83,1,1,1,0
42,9,11669,5,1,2551,42,0,72,0,1,2,0
36,3,33927,8,0,2640,5,2,36,1,1,1,1
22,6,31282,5,3,1204,24,4,61,1,1,2,1
28,8,13215,1,3,2944,3,0,103,0,0,1,0
32,7,21749,9,3,1588,75,5,100,0,0,2,0
25,6,18295,7,3,84,23,3,82,0,1,1,0
36,14,30696,4,1,410,55,3,71,0,1,0,1
40,2,35061,7,0,1180,90,3,65,1,1,0,1
44,7,27103,5,3,2376,54,0,5,0,0,1,0
57,8,16651,9,0,1986,53,3,42,0,0,1,0
49,1,48996,2,1,1640,2,3,14,1,1,0,1
43,9,23926,4,3,2394,75,4,65,0,0,0,0
44,4,37050,6,0,2971,46,1,12,0,0,0,0
36,8,24829,5,3,2145,29,5,83,0,1,1,0
67,10,3968,1,3,2685,75,1,2,1,0,0,1
59,7,41374,9,1,2231,40,1,14,0,0,1,0
46,14,38818,9,3,814,54,3,67,1,1,2,1
56,13,32453,3,0,896,58,0,115,0,0,1,0
58,10,41782,4,0,661,39,3,99,0,1,1,1
50,7,30753,4,1,945,44,1,77,1,1,1,0
36,2,14241,8,2,2850,21,4,113,0,1,0,0
54,1,11637,6,2,2426,14,3,67,0,1,1,0
36,4,30501,2,1,1111,91,3,14,0,0,2,1
50,12,27487,4,1,2728,16,3,34,1,1,1,1
64,2,16254,1,2,1159,58,0,45,1,1,2,0
33,8,35177,3,2,2138,24,4,9,0,0,1,1
40,10,6730,4,0,2536,42,4,10,0,0,2,0
24,7,43561,8,0,820,63,4,8,1,0,2,1
43,8,14878,3,0,1841,50,4,29,0,1,0,0
49,11,44393,5,2,1911,60,1,61,1,1,2,0
29,6,23170,1,1,2911,44,3,54,0,0,1,0
25,1,13516,4,3,743,2,5,39,1,0,2,0
22,14,49601,2,0,1317,35,4,33,0,0,2,1
59,13,25499,4,3,446,94,2,23,1,1,2,0
45,13,8729,5,1,1419,78,2,72,0,0,0,0
22,12,8460,3,2,2912,63,5,40,0,1,1,0
66,9,12111,6,0,1041,27,1,102,1,1,2,0
43,6,40821,2,2,2008,94,2,23,1,0,1,1
22,12,36169,5,1,1732,44,2,59,0,1,1,0
39,13,11327,4,0,1656,83,2,50,0,0,2,0
32,10,39687,5,1,1981,20,1,100,1,1,0,0
30,1,44650,9,1,2734,26,3,64,0,1,0,1
45,1,2869,6,0,1568,82,1,56,0,0,1,0
50,8,10592,7,3,1811,99,0,43,0,0,0,0
60,6,3445,8,0,1028,75,0,84,1,0,0,0
40,8,2765,9,2,2329,34,2,58,1,0,2,1
50,8,24907,5,3,2581,47,2,112,1,1,0,1
60,11,43652,8,0,1495,96,3,12,1,1,2,1
35,14,12466,2,0,605,99,5,36,1,0,0,0
67,8,9425,9,0,478,22,2,73,0,0,2,0
47,10,5540,2,0,2137,63,0,97,0,1,1,0
43,7,28322,5,0,1757,12,2,6,0,1,1,0
33,7,27051,6,2,610,29,3,32,1,1,2,0
30,10,39978,4,1,142,73,0,65,0,1,0,0
56,4,20364,8,2,2710,19,2,60,1,0,2,1
50,9,19221,3,1,560,5,3,54,0,0,0,0
43,12,18915,5,0,2099,94,3,116,0,0,0,0
65,2,44363,2,2,2256,18,0,24,0,1,1,0
18,11,30411,3,1,2571,66,0,29,1,0,1,1
66,9,42497,8,1,1532,73,5,8,1,0,0,1
55,10,19849,5,0,1294,9,0,13,0,0,2,0
19,3,29318,3,0,1287,55,3,63,1,1,2,0
66,14,15633,5,3,709,20,0,25,1,0,0,0
23,13,44233,9,3,1210,55,0,119,0,1,2,0
63,2,44967,3,1,808,56,3,29,1,1,1,1
67,13,1416,7,3,2129,1,5,59,1,0,0,1
55,4,38072,8,2,409,38,3,61,0,1,2,1
59,5,21488,5,1,974,60,0,88,1,1,0,0
41,2,13612,3,2,2939,44,0,91,0,0,0,0
35,13,784,6,3,2730,93,0,115,0,0,1,0
44,1,27264,3,2,86,27,5,26,1,1,2,0
58,10,39308,9,1,1797,17,3,84,0,1,0,1
25,11,11835,2,2,2152,13,4,68,0,0,0,0
45,5,35955,3,1,1308,54,1,22,0,0,2,0
27,9,42735,7,3,460,58,2,7,1,1,2,0
34,12,38646,8,1,2788,18,1,57,0,1,2,0
46,12,48897,5,3,1724,99,5,62,0,1,2,1
23,5,8179,5,0,2509,40,3,118,1,1,0,1
31,12,22512,5,3,1145,11,4,18,0,0,2,0
39,11,35962,4,1,2488,19,5,10,0,1,0,1
23,10,19291,9,1,569,33,3,31,1,1,0,0
43,9,14921,6,0,1877,35,0,26,0,1,2,0
56,14,7682,8,0,2917,20,5,55,1,1,1,1
29,13,9112,8,3,550,55,2,111,0,0,1,0
52,12,33755,5,2,1737,82,1,109,1,0,1,0
31,10,44788,9,2,2277,40,3,90,0,0,0,1
39,6,38883,2,0,1410,40,4,25,1,0,0,1
68,3,14630,8,3,1155,42,0,52,1,1,1,0
40,4,20477,3,0,171,98,4,18,1,0,2,0
65,4,45321,7,0,1354,71,2,24,0,0,0,0
24,1,21753,9,1,35,85,4,118,1,1,2,0
57,3,40376,5,1,1225,37,4,108,1,1,0,1
67,3,20480,8,1,1192,17,0,15,0,1,1,0
42,13,656,4,0,1533,7,4,8,0,1,1,0
30,14,26890,1,3,1917,65,0,43,1,1,2,0
38,1,9000,1,2,1248,19,2,89,0,0,2,0
58,13,33585,6,2,2389,68,3,99,1,0,0,1
27,9,36533,8,1,2618,56,0,24,1,0,0,1
26,11,13991,2,3,1826,93,5,110,1,1,0,0
32,1,43204,4,1,537,17,5,104,1,1,0,1
69,9,15114,3,3,2026,59,3,117,1,0,2,1
19,1,6647,9,3,544,86,1,102,0,0,1,0
42,2,38064,3,3,1646,1,4,85,1,1,2,1
30,2,30032,8,0,1174,41,3,118,0,1,2,1
51,14,44839,7,3,2404,63,4,65,1,0,1,1
68,6,20363,1,0,745,43,0,26,1,1,2,0
51,7,19420,8,2,2000,50,4,74,1,0,2,0
52,11,48084,9,2,1020,95,2,26,1,0,0,0
55,1,43474,8,0,533,64,5,66,0,0,2,1
20,3,39559,1,2,2421,64,3,40,1,0,2,1
59,2,7145,7,2,1939,53,4,14,0,0,2,0
23,8,43355,9,1,1016,94,3,33,0,1,2,1
65,9,1337,5,0,2062,38,3,57,0,0,2,0
66,13,43177,2,0,2263,7,2,39,1,0,0,1
36,2,39340,8,0,2584,66,0,1,0,1,0,0
20,2,36426,9,1,1044,75,4,94,0,1,1,1
35,10,5393,7,0,928,97,1,37,1,1,2,0
56,9,25374,5,2,1512,48,3,18,1,1,2,0
26,14,19337,8,3,1738,88,0,30,1,0,0,0
69,4,28484,6,1,2484,35,1,27,1,0,1,1
29,5,31093,4,1,1345,6,3,60,1,0,2,1
22,13,12911,1,0,2405,14,1,49,1,0,0,1
20,11,18329,6,3,1722,84,4,113,0,1,0,0
28,9,39230,8,3,2767,24,4,30,0,1,2,1
47,6,13411,3,3,2920,56,5,45,0,1,2,0
21,10,23140,7,2,607,37,3,117,1,0,1,0
22,12,3282,7,3,2826,36,3,100,0,1,0,0
18,9,47166,9,0,326,15,5,21,0,0,0,1
44,9,49715,1,2,2575,0,4,54,1,0,2,1
45,7,5860,5,3,2735,46,0,16,1,1,2,1
46,14,7360,8,0,219,51,1,81,1,1,0,0
35,12,33318,3,2,522,36,3,18,1,0,1,1
29,10,46575,5,2,405,44,3,34,0,1,0,1
30,9,2015,1,3,1043,13,2,21,1,0,1,0
58,5,9215,9,2,580,56,1,76,0,1,1,0
19,5,7176,4,1,790,33,5,31,0,0,1,0
54,12,14914,5,0,1855,65,4,10,0,0,0,0
62,8,33183,3,3,2342,30,5,105,1,1,2,1
33,10,4893,2,0,2063,82,3,119,0,0,2,0
65,4,1362,7,0,326,82,3,4,0,1,0,0
41,9,9419,5,1,971,43,4,15,0,1,1,0
52,7,13294,3,2,1836,22,1,53,1,1,0,0
39,7,19409,2,1,158,93,0,59,0,1,2,0
